DISTRICT,ST_NM,ST_CEN_CD,DT_CEN_CD,censuscode,20_mean,20_mean,20_mean,20_mean,20_mean,20_mean,20_mean,20_mean,20_mean,20_mean,20_mean,20_mean,19_mean,19_mean,19_mean,19_mean,19_mean,19_mean,19_mean,19_mean,19_mean,19_mean,19_mean,19_mean
Nawada,Bihar,10,35,237,0.833554806,1.223246885,1.174712057,1.282602052,1.093789861,0.871035807,0.703764788,1.055393716,1.118023191,1.038608477,1.241644597,1.944845255,0.956934889,1.065611533,1.029160855,1.092211078,1.262558959,1.126456945,0.517166027,0.704194154,0.805212723,1.610620543,1.195823082,0.960811721
Nayagarh,Odisha,21,16,385,0.189310256,0.47519039,0.504871093,0.608294495,0.551606819,0.41199845,0.334720228,0.231440971,0.490451045,0.500590028,0.466622061,0.570230431,0.260746577,0.395654353,0.418554378,0.474150349,0.458522346,0.462339447,0.21715474,0.300170499,0.337031775,0.484882459,0.358668044,0.260318264
Neemuch,Madhya Pradesh,23,15,432,0.525412767,0.883188412,0.805283133,0.791594439,0.712468176,0.405213871,0.602324504,0.45449223,0.665871863,0.685678584,0.7726535,0.85585408,0.620301853,0.684331242,0.804381317,0.811512542,0.801382909,0.646806439,0.436136746,0.369194122,0.538643766,0.695084238,0.578123829,0.57695526
Sri Potti Sriramulu Nellore,Andhra Pradesh,28,19,550,0.572567631,0.90821822,0.92544714,0.971389878,0.891408503,0.863828403,0.702496291,0.094032324,0.751685501,0.83095568,0.72012453,0.788146721,0.682647021,0.749313109,0.927816376,0.905125003,0.978432715,0.941826761,0.611716437,0.699894567,0.77952729,0.803204804,0.679270337,0.658685407
New Delhi,NCT of Delhi,7,5,94,60.43305838,59.6718447,60.41072822,51.07796149,49.31791259,47.36500001,45.04048553,42.01597095,45.62830099,43.86548547,50.0299514,49.29019414,59.10058263,57.4323301,61.9474757,58.98456321,51.12524269,50.2021359,48.80451459,43.47645628,48.77330106,52.20480564,48.58849521,50.28116499
Nizamabad,Andhra Pradesh,28,2,533,0.664319236,1.057204626,1.086468083,1.099160361,1.008728489,0.917499807,0.914171517,0.695653578,0.418957248,0.878145563,1.034950631,1.157550585,0.732743056,0.836831739,1.003023106,0.940841432,1.039184468,0.615612032,0.116403457,0.782082681,0.456299848,0.935748723,0.824127407,0.755589208
North,NCT of Delhi,7,2,91,31.21359044,35.18811168,32.23494683,29.35140952,28.68252652,26.87297871,25.51502652,24.45438828,28.05824463,29.42851066,31.05587774,37.32555852,32.54031918,33.60340424,37.06297873,32.60311171,29.65119674,28.96311176,27.77313824,25.32069147,28.20712766,35.32792556,29.07164895,27.04712761
North,Sikkim,11,1,241,0.06679587,0.316241824,0.308320058,0.425677093,0.356624984,0.34838592,0.234510703,0.278352544,0.373521873,0.336458102,0.307857239,0.379251035,0.15605358,0.212989631,0.305979263,0.32256375,0.353957991,0.315448356,0.209275956,0.14382938,0.30453963,0.357173246,0.267671221,0.122577989
North 24 Parganas,West Bengal,19,11,337,1.991329404,2.175826061,2.097024946,2.084103054,1.581930208,1.630481871,1.353498499,1.114380792,0.118972532,2.239103054,1.988156692,2.902511927,2.165664189,2.355114502,2.036187976,1.887029716,1.920458357,1.819300368,1.599544369,1.656521264,1.403591876,3.611327361,1.89934535,1.957150012
Dima Hasao,Assam,18,16,315,0.057043794,0.309262726,0.388392766,0.444435098,0.334928327,0.175934131,0.11288078,0.250575366,0.387545315,0.330233781,0.311715831,0.368854008,0.172258421,0.206695099,0.274303202,0.306302176,0.265525017,0.282061762,0.009646961,0.185914781,0.194612803,0.340976188,0.228343798,0.124419697
North East,NCT of Delhi,7,3,92,28.79766873,32.62745395,31.9964111,29.10622702,28.58266873,26.99604292,24.28046014,24.10782206,27.40444787,28.49634962,30.23542946,42.01819019,33.49825162,33.42717793,37.87315942,32.62895713,28.54705524,28.33407971,24.89294479,24.03567482,26.74193253,39.60828213,28.54668719,21.41033748
North Goa,Goa,30,1,585,1.959695744,2.180988834,2.099352227,1.96842596,1.843294074,0.78051282,0.713321064,0.824389646,0.850631823,1.521985032,2.033756594,2.125049688,2.094846032,2.1794835,2.184095202,2.049081095,2.176454422,1.785579683,0.904307446,1.121602257,1.694096429,1.989373083,1.938693412,2.127673905
North Tripura,Tripura,16,4,292,0.45211351,0.771540225,0.809414294,0.934527995,0.594182113,0.509775463,0.217521498,0.505646856,0.505480603,0.603508504,0.648082361,0.844282438,0.627407796,0.70869291,0.662349513,0.547547296,0.538370915,0.524266195,0.342571183,0.411702656,0.436434168,0.916613797,0.647716415,0.615503535
North West,NCT of Delhi,7,1,90,21.0884465,23.60595925,22.17112903,20.34204585,19.53084465,18.1151316,16.68247878,15.99785653,18.21058146,19.37757642,20.97752547,24.5432046,21.4990705,21.53319183,24.1310399,22.38267828,19.92132003,19.48157047,18.60361206,16.69916384,19.42735992,23.24595503,19.07493634,19.97509338
Nuapada,Odisha,21,25,394,0.179395858,0.467098666,0.488976488,0.581907924,0.521139253,0.349263507,0.264960814,0.009388592,0.43846058,0.519998961,0.534498365,0.601436653,0.320175948,0.408533762,0.536346083,0.465379146,0.5004666,0.391029739,0.108722686,0.314581409,0.25402865,0.459676649,0.382043909,0.322816733
Osmanabad,Maharashtra,27,29,525,0.444795389,0.781802669,0.79808152,0.850324851,0.803781873,0.623168981,0.540747507,0.599674341,0.311028831,0.536771904,0.816021172,0.877849637,0.517853669,0.626131606,0.724104306,0.685902409,0.725738237,0.707469972,0.600912216,0.582742295,0.168633151,0.654108337,0.513100733,0.473187253
Pakur,Jharkhand,20,8,353,0.523517485,0.798807122,0.838281483,0.837832009,0.558640848,0.53194486,0.1623879,0.494156832,0.440926839,0.610363655,0.750381891,1.014173996,0.604205106,0.708769577,0.645038618,0.586090967,0.561817206,0.561834369,0.398544304,0.405762712,0.427844883,0.695238145,0.674005578,0.660318601
Palakkad,Kerala,32,6,593,0.538684703,0.851752012,0.791312956,0.832970885,0.602287492,0.596085938,0.273975847,0.357694719,0.592453191,0.663370623,0.75403108,0.857795824,0.537785995,0.612972758,0.85346611,0.759817449,0.753483898,0.76402593,0.631854521,0.395712881,0.5063387,0.662055326,0.604714472,0.64484179
Palamu,Jharkhand,20,13,358,0.468263176,0.782491156,0.774166077,0.816329146,0.6952003,0.332032632,0.505397506,0.565570392,0.670622125,0.71528829,0.856414042,1.024367261,0.53742439,0.583355147,0.622732136,0.62138486,0.720808719,0.615671206,0.402580916,0.384059073,0.497268747,0.764921293,0.695436416,0.585087106
Pali,Rajasthan,8,20,118,0.511896595,0.776414869,0.744776943,0.738611526,0.679865822,0.645680099,0.587044985,0.544453763,0.708468133,0.669408309,0.729107934,0.807877537,0.538232115,0.642718213,0.71044158,0.747643235,0.701038425,0.612956264,0.526487191,0.478378475,0.568028116,0.66578491,0.594337238,0.516812403
Palwal,Haryana,6,21,89,2.210192773,3.11081251,2.370259889,2.337362559,2.019968584,1.750278452,1.821345139,1.862733114,2.033214336,2.526647153,2.671093818,2.82125089,2.53338284,2.476103099,2.414917894,2.517983722,2.30467371,1.740117091,1.64491932,1.848226474,1.84454091,2.784716549,2.520642581,2.498253606
Panch Mahals,Gujarat,24,17,484,0.713986082,0.996393508,1.025891853,1.031630754,0.976952103,0.733249227,0.672200885,0.573104833,0.505022513,0.829366974,0.857404264,0.955632093,0.766968479,0.86218265,0.965732573,1.034721446,0.988530385,0.827469389,0.472826095,0.367691936,0.499821368,0.940645676,0.672359793,0.671937776
Panchkula,Haryana,6,1,69,2.533519322,3.098755969,2.745562307,2.409103341,2.384266176,2.299324793,2.123315241,1.857292661,2.142121146,2.805356055,2.534491966,3.694233612,2.74013243,2.606608772,2.735579679,2.907761615,2.429852365,2.242620494,1.979250974,1.984168476,1.983881892,3.564502824,3.166476329,2.604135914
Panipat,Haryana,6,7,75,3.351427484,4.032199878,3.553398841,3.855271179,8.091930191,3.185074651,3.335225467,2.975766302,3.576978976,3.722180072,4.184064593,4.702915905,4.218881777,4.172452772,4.450772395,4.413572515,3.842792504,3.23186624,3.675917127,4.210872946,7.060967395,4.428022548,3.945201097,4.202256247
Panna,Madhya Pradesh,23,9,426,0.285022932,0.579131031,0.574710389,0.688603442,0.577242865,0.439153826,0.39917415,0.456887203,0.261440224,0.56786905,0.577298343,0.686049544,0.43658702,0.464084754,0.558592732,0.650246354,0.739082969,0.603950454,0.289536679,0.319031611,0.456566696,0.557528494,0.448214276,0.403296806
Papum Pare,Arunanchal Pradesh,12,4,248,0.128019039,0.443052282,0.41083157,0.459689231,0.377120983,0.349691246,0.095924751,0.349384507,0.427265035,0.428347941,0.526567442,0.517533999,0.305388839,0.342274101,0.389157348,0.38275209,0.385975118,0.380714214,0.165261912,0.3004931,0.439374433,0.438275411,0.40546439,0.342980759
Parbhani,Maharashtra,27,17,513,0.626268647,0.994053932,0.935720705,1.071250159,0.964391176,0.056602384,0.728966274,0.339009944,0.553543604,0.688101809,0.913879254,0.980660142,0.803469335,0.914935929,1.004808746,0.941711398,0.93616792,0.84196959,0.235177865,0.65925953,0.281478707,0.763397296,0.633862361,0.590691699
Pashchim Champaran,Bihar,10,1,203,0.586820264,0.921727523,0.910914315,0.970184026,0.791782076,0.695466249,0.493775822,0.715079647,0.837641111,0.838732543,0.837884783,1.340306952,0.759218795,0.775047643,0.936877727,0.838518693,0.842188681,0.733753636,0.624218431,0.541288187,0.688731087,0.905510982,0.973979487,0.793855106
Pashchim Medinipur,West Bengal,19,18,344,0.730766177,0.943268446,0.974064603,1.00224005,0.848458143,0.772810724,0.728411484,0.518258418,0.032014145,0.888368837,0.915256835,1.247525808,0.814521482,1.017076111,0.873423202,0.857688376,0.956617755,0.850318378,0.671029874,0.661335585,0.619966008,1.128728385,0.789547133,0.761950173
Pashchimi Singhbhum,Jharkhand,20,23,368,0.379493115,0.644240221,0.699285479,0.839654395,0.653076416,0.542095013,0.375664326,0.415890613,0.202767294,0.659304954,0.742972736,0.769318119,0.449003511,0.524094574,0.537012452,0.556266663,0.636878051,0.526347852,0.37464754,0.366336058,0.437071424,0.686729387,0.529384497,0.486551374
Patan,Gujarat,24,3,470,0.52056317,0.704510219,0.73914466,0.75273847,0.709161316,0.652014295,0.561463618,0.464977271,0.594837086,0.701618029,0.670362608,0.749043686,0.495372497,0.626633471,0.672111801,0.747999583,0.691798466,0.608221312,0.521494847,0.485119539,0.420703355,0.653668413,0.550711336,0.505261459
Pathanamthitta,Kerala,32,12,599,0.45769151,0.752025508,0.691939418,0.678306097,0.57323874,0.469126345,0.159647668,0.806259067,0.515144679,0.568048625,0.595215623,0.709478676,0.445690713,0.481815065,0.629085691,0.589264248,0.599161419,0.655796731,0.622732562,0.382786767,0.521309685,0.532094061,0.483176564,0.571365484
Patiala,Punjab,3,14,48,1.590355453,2.020264782,1.811430716,1.851374533,1.652183344,1.565477554,1.482932637,1.44534572,1.62958725,1.965332369,1.867258162,2.33528008,1.775382433,1.667500139,1.746313067,1.861226566,1.749292429,1.498333981,1.399654002,1.410396061,1.445478667,2.290040052,2.068773432,1.736209044
Patna,Bihar,10,28,230,3.502503166,4.11744976,3.897654339,3.686105246,3.205064871,1.720518978,1.716123951,2.983978638,3.446473962,2.89336974,3.675001506,5.540181039,3.349142477,3.726260337,3.585890411,3.311462192,3.680636658,3.402464547,2.54187858,2.786544567,2.564945385,4.546788968,3.868669963,3.692775934
Perambalur,Tamil Nadu,33,14,615,0.681493662,1.030014349,1.032126285,0.97894164,0.961852427,1.103178665,0.591963643,0.244732121,0.830303753,0.929643626,0.854071992,0.987949055,0.619172447,0.703036355,0.921637167,0.905066968,0.979205931,0.695374311,1.018501554,0.093689309,0.723440563,0.810681654,0.729480984,0.68475843
Peren,Nagaland,13,11,271,0.056545031,0.331042591,0.421289929,0.494372227,0.346846718,0.31141748,0.027557675,0.242829414,0.399658385,0.34795253,0.336832298,0.365798581,0.177573203,0.208565883,0.273629104,0.301689219,0.269077196,0.306977596,0.094347826,0.174953416,0.238573647,0.34855812,0.23512977,0.163772183
Phek,Nagaland,13,6,266,0.053624142,0.32024537,0.405176272,0.45385259,0.366656012,0.301067031,0.115519413,0.289473536,0.427365797,0.342150983,0.390591333,0.357625272,0.170934474,0.182772398,0.258676318,0.273860111,0.283018708,0.318989377,0.11016358,0.182895553,0.273140924,0.321427095,0.243916518,0.200358184
Pilibhit,Uttar Pradesh,9,20,151,0.406976513,0.821281324,0.708760092,0.746999055,0.678996014,0.687838418,0.597715213,0.539752542,0.602426863,0.696500995,0.704651357,0.95246828,0.581633637,0.588565062,0.773418789,0.858083254,1.104074655,0.537544825,0.476468491,0.448648946,0.53080843,0.774365627,0.720719828,0.612845758
Pithoragarh,Uttarakhand,5,7,62,0.158515863,0.394970169,0.365417255,0.423071466,0.441958107,0.387749468,0.374515658,0.3454065,0.407355389,0.395395233,0.507714388,0.51156966,0.276920083,0.281919187,0.363533404,0.359112489,0.503905718,0.328095922,0.239309912,0.294670832,0.304414514,0.444392236,0.392016747,0.278721993
Porbandar,Gujarat,24,11,478,0.739405631,0.963606187,1.002455682,1.019582029,0.958751303,0.869734098,0.685856795,0.466018422,0.701943864,0.893414146,0.964072818,1.015942822,0.670211158,0.792774592,0.814439519,0.850994091,0.84966545,0.765016509,0.62450556,0.380822037,0.555119917,0.747859749,0.746329509,0.721855231
Prakasam,Andhra Pradesh,28,18,549,0.413626592,0.712967021,0.768495317,0.741838189,0.657761414,0.695852962,0.503082301,0.090119932,0.550337812,0.549319607,0.609443727,0.622321293,0.447948351,0.500273832,0.660182051,0.605004711,0.6829797,0.615287152,0.401151166,0.551636363,0.476041528,0.568922468,0.505400104,0.530221834
Pratapgarh,Rajasthan,8,33,131,0.407116851,0.756914835,0.75237652,0.819374886,0.700519791,0.411757308,0.51026557,0.417130469,0.493189121,0.573303976,0.627478663,0.700110313,0.502018794,0.583345287,0.759364899,0.89304022,0.794719447,0.596398219,0.399277283,0.333715272,0.436782731,0.582769656,0.492455056,0.4568994
Pratapgarh,Uttar Pradesh,9,42,173,1.04330995,1.524495193,1.379192517,1.296260846,1.182008833,0.551636268,0.958666666,0.889981813,0.958022862,1.190338788,1.454144452,1.736194855,1.297388931,1.284531566,1.470319563,1.297886204,1.403276175,1.039506365,0.864278513,0.65863393,0.855088594,1.215974538,1.374672901,1.1952424
Pudukkottai,Tamil Nadu,33,20,621,0.545956563,0.922455862,0.918072425,0.935491488,0.883417618,0.934929335,0.726817175,0.716144399,0.802617961,0.806662301,0.776254571,0.826417572,0.530693547,0.639399467,0.860214926,0.865206122,0.899826612,0.839012506,0.847815053,0.725821556,0.699532216,0.716143947,0.583058201,0.553083939
Pulwama,Jammu & Kashmir,1,12,12,0.852203833,0.940200347,0.870667828,0.980949476,1.062865853,1.180554586,0.958899534,1.032868757,1.06826655,1.119239255,0.997560974,0.972958768,0.713658536,1.559259579,0.829544134,1.041869919,0.98921022,0.982630661,1.031483738,0.97326655,0.973405922,1.006109175,0.991986061,0.80500871
Punch,Jammu & Kashmir,1,5,5,0.561023464,0.775341526,0.783587337,0.800128119,0.762712104,0.800137802,0.623889012,0.629146368,0.773596275,0.976312849,0.851295344,0.86436201,0.631167969,0.693732588,0.705525511,0.821316945,0.749487523,0.684706145,0.537155307,0.558558658,0.584804469,0.892873742,0.769284916,0.657322159
Pune,Maharashtra,27,25,521,2.180734964,2.599098327,2.504751103,2.445017681,2.330746233,2.367517001,1.020774989,1.118272561,1.181986243,1.506186447,2.416356912,2.461186901,2.196533723,2.316116501,2.516654187,2.400838202,2.518574758,2.332183002,1.459896763,1.5780929,1.115119105,2.208420875,2.233014468,2.182816803
Purba Champaran,Bihar,10,2,204,1.144585821,1.552296282,1.478679445,1.42284579,1.229047389,1.017330957,0.738055287,1.125315449,1.508343285,1.248793585,1.395058273,2.413045655,1.236452994,1.338008573,1.441432286,1.279204873,1.357771623,1.155337603,1.003859082,0.87092564,1.049783759,1.594593526,1.713157868,1.382210556
Purba Medinipur,West Bengal,19,19,345,1.462820965,1.715209558,1.758029543,2.10694935,1.393999805,1.631273553,1.505781801,0.943545346,0.194649588,1.570533469,1.693687669,2.527888198,1.64928249,1.908324003,1.576134175,1.710088832,1.718711716,1.6184894,1.713013846,1.493808894,1.272950528,2.474083235,1.6170107,1.577239889
Purbi Singhbhum,Jharkhand,20,12,357,1.568052199,2.034970077,2.043551477,1.905659981,1.681517788,1.39907902,1.259663637,0.855251577,0.525704311,1.867291366,2.641206366,2.317864344,1.700804608,2.01254627,1.84081403,1.631868003,1.793449516,1.62208024,0.97157154,1.644935165,1.178083232,2.245179544,1.789925745,1.693273858
Puri,Odisha,21,18,387,0.681581661,1.051522157,1.019462768,1.053408137,0.931479654,0.85845744,0.82617987,0.718036949,0.769247988,0.86101666,1.043864898,1.12862745,0.740201745,0.910418225,0.840854584,0.832097359,0.407144962,0.539993766,0.536579961,0.559469001,0.631462654,0.853986172,0.765642071,0.760692508
Purnia,Bihar,10,9,211,1.12941425,1.513163283,1.564719329,1.437209356,1.058160009,0.970801833,0.301561401,0.951170903,0.929459491,1.10649741,1.247695695,2.060557771,1.184500268,1.38041431,1.36529317,1.192740043,1.091219714,1.121832251,0.820693493,0.849320792,0.876689683,1.714072265,1.447086135,1.290043455
Puruliya,West Bengal,19,14,340,0.494184258,0.759688385,0.805449932,0.893884617,0.762066921,0.632491649,0.569770306,0.440765959,0.40158233,0.706974287,0.75283162,0.962719452,0.600728779,0.786845737,0.713519439,0.701799104,0.793597264,0.757815866,0.515208268,0.483940702,0.534103282,0.958895014,0.655084126,0.576965782
Rae Bareli,Uttar Pradesh,9,27,158,1.034700299,1.502212371,1.390316766,1.373480268,1.205254329,1.030485347,1.023261322,0.98384532,1.003412836,1.220392107,1.403461538,1.580071594,1.391171327,1.332546619,1.663104394,1.445242257,1.612756826,1.241476024,0.978481517,0.831883948,0.915631867,1.280071594,1.373317515,1.227488759
Raichur,Karnataka,29,5,559,0.595486767,0.897488079,0.924658216,0.90810499,0.838903618,0.942518974,0.766378077,0.41284835,0.726940254,0.724656271,0.865736353,0.895748272,0.742301498,0.759142259,0.87077795,0.771032645,0.789735817,0.713813126,0.598573027,0.667507298,0.468250218,0.820299941,0.693025445,0.663614138
Raigarh,Chhattisgarh,22,4,403,0.763424515,1.093422555,1.126537685,1.218750419,1.099939522,0.739173479,0.650244428,0.185912756,0.401707917,0.950880277,1.124246556,1.254335871,0.980067476,1.016597323,1.096530406,1.119233956,1.294562099,1.025363982,0.250671128,0.567867342,0.589599339,1.041018871,1.001962985,0.97957274
Raigarh,Maharashtra,27,24,520,1.859439013,1.998306827,1.921189158,1.826961477,1.724398049,1.768404909,0.504585991,0.813099185,0.970402244,1.347341327,1.794531281,1.878811406,1.643738128,1.841177255,1.977121922,1.86345069,1.961777078,1.644681519,1.121844545,1.411283555,0.54897015,1.703702128,1.803858888,1.831051676
Raipur,Chhattisgarh,22,11,410,0.94746288,1.371079792,1.220749931,1.196127867,1.136615676,0.34441243,0.366693205,0.536232844,0.852442735,1.148767877,1.343608244,1.560028732,1.149183614,1.259738678,1.222249955,1.124244209,1.343092023,0.824047737,0.224999759,0.718774137,0.359602401,1.484893015,1.251412864,1.300044142
Raisen,Madhya Pradesh,23,29,446,0.444245814,0.812110284,0.791448156,1.796172212,0.941453715,0.645325504,0.635918849,0.360963894,0.418498112,0.816181708,0.682326825,0.947314897,0.632293476,0.683161258,0.86283031,1.359326987,1.183011648,0.736955,0.176034183,0.515838254,0.274285184,0.815601101,0.641931031,0.593077653
